Sentence,label,label_id
ራስ ራሱን,Idiom,0
ግሽ አባይ ከተማ,Literal ,1
አካለ መጠን,Idiom,0
የዉሃ መንገድ,Idiom,0
ቀልድና ቅዘን ቤት ያበላሻል,Proverb,2
ሙሉ ዉድቀት,Literal ,1
ልቀቀው,Literal ,1
ጠፍር ለመጫኛ ያገለግላል,Literal ,1
አንዳች ነገር የለም,Literal ,1
አዘጋጅቶኝ ነበር,Literal ,1
በእርሳስ ነደፈ,Idiom,0
መታያ,Idiom,0
የመጻፍ መብት አለው,Literal ,1
ሞቅ አለው,Idiom,0
አእምሮአችን የሚችለው ማስላት ነው,Literal ,1
ሀዘን ቤት,Literal ,1
በልጁ ቆዳ ተጠቅልሎ የተቀበረ የለም,Proverb,2
የሞባይል ስልክ,Literal ,1
መርሐ-ግብር ተደርጎ,Literal ,1
ለአቅመ ሄዋን ደረሰች,Idiom,0
በደረቁ ላጨ,Idiom,0
ሰንጣቃ እንጨት,Idiom,0
ዘመደ ብዙ ጠላው ቀጭን ነው,Proverb,2
ንፍቅ እግር,Idiom,0
አመድ ላይ ተንከባላይ,Idiom,0
አዲስ ነገር,Literal ,1
ባጎረስኩ እጄን ተነከስኩ,Proverb,2
መስከረም ሲጠባ,Idiom,0
በኢትዮጵያ ሊመረት ነው,Literal ,1
በእግዚአብሔር ፊት ሞት ነውና,Literal ,1
ቁርስና ጠቃሚ ምግቦች,Literal ,1
ስለማወቁ እጠራጠራለሁ,Literal ,1
ለተማሪዉ ደወለ,Literal ,1
እንፋጠጥ,Literal ,1
አሳብ የለሽ ወጧ ጣፋጭ ነው,Proverb,2
ልብ አሳጣ,Idiom,0
ሲያቅዱ ጥርሳቸዉን ያሳያሉ,Literal ,1
የሰዉ ሀገር,Literal ,1
አንገት ለአንገት,Idiom,0
ከእጅ አይሻል ዶማ,Proverb,2
መታወቂያዉ ዉስጥ,Literal ,1
ፍየል ወዲህ ቅዝምዝም ወዲያ,Proverb,2
አሞቱ ፈሰሰ,Idiom,0
ከድሮን ጥቃት,Literal ,1
ተበድሮ ቅቤ ታርዞ ጎፈሬ,Proverb,2
ልሳነ እሳት,Idiom,0
የዶሮ መረቅ,Literal ,1
መከራውን በላ,Idiom,0
መፍቀሬ ጥበብ ሰሎሞን,Literal ,1
አይንህ ላፈር አለ,Idiom,0
ንጉስ ከተነፈሰ አይን ከፈሰሰ,Proverb,2
እጅ አደር,Idiom,0
ሁለት ባላ ትከል አንዱ ሲስበር ባንዱ ተንጠልጠል,Proverb,2
ርጥብ አማኝ,Idiom,0
አሩን ሲበላ ከርሞ መጣ,Idiom,0
ስጋ ለስጋ,Idiom,0
ባህር ዳርቻ,Literal ,1
ለወሬ የለው ፍሬ,Proverb,2
ጠጅ የሚያጠጣ መሬት,Idiom,0
ቀደሰ,Idiom,0
ለቀባሪው አረዱት,Proverb,2
ማንበብ ለህይወት ያስፈልጋል,Literal ,1
ቀልቡን አሳጣሁት,Idiom,0
ቆሌቢስ,Idiom,0
መና ቀረ,Idiom,0
አገው ምድር በኢትዮጵያ ይገኛል,Literal ,1
ስር ስሩን,Idiom,0
እናቲቱን አይተህ ልጅቷን አግባ,Proverb,2
ወግ አክራሪ,Idiom,0
እውነተኛ እድል,Literal ,1
አባቱን አያውቅ አያቱን ናፈቀ,Proverb,2
ልቡ ሰባ,Idiom,0
አንጀቴ,Idiom,0
ይፈጥራል ተብሎ ይታመናል,Literal ,1
አይመጣምን ትተሽ ይመጣልን ያዥ,Proverb,2
ለቡናሽ ቁርስ የለሽ ለነገርሽ ለዛ የለሽ,Proverb,2
ግብር ዉሃ,Idiom,0
የመቀናጆ በሬ ሲመሽ ወደ ቤቱ ይስባል,Proverb,2
ነፍስ በፈጣሪዋ ሴት ባሳዳሪዋ,Proverb,2
ቤቴ ተዘጋ,Idiom,0
ቀንበር ጫነ,Idiom,0
ስንዝሮ,Idiom,0
መሆኑን እወድለታለሁ,Literal ,1
አሲዳም,Idiom,0
እጁን ሰጠ,Idiom,0
እንደሚሰጥ ትምህርት,Literal ,1
ህይወት ግን በጣም ቀላል ናት,Literal ,1
የሙት ቀናተኛ ሚስቴን አደራ ይላል,Proverb,2
ልጅም ከሆነ ይገፋል ድንችም ከሆነ ይጠፋል,Proverb,2
ጥናት ማድረግ አለብህ,Literal ,1
ምርመራ,Literal ,1
ሞኝ ያገኘው ፈሊጥ,Idiom,0
የሚወዳት ሰብለ,Literal ,1
እንዳልሆነ ሆነ,Idiom,0
ታላቁ ጥቁር,Literal ,1
ሁለት ጊዜ ነው የዶሮ ልደት አንዱ በእንቁላል አንዱ በጫጩት,Proverb,2
ኢፍጣር,Literal ,1
አበበ ከወንድሙ,Literal ,1
ቀልደኛ ገበሬ በሰኔ ይሞታል,Proverb,2
ከአህያ አፍለኛ የጅብ አሮጌ ይበልጣል,Proverb,2
የጥናት ምርምርና ማህበረሰብ,Literal ,1
ህገ ወጥ,Idiom,0
አመድ አፍሽ,Idiom,0
መጋቢት,Literal ,1
ከህመሙ ይፈወሳል,Literal ,1
ለቀንዳም በሬ ቤት አትከልክለው ቀንዱ ይከለክለዋል,Proverb,2
ከተሸሸገበት ጉድጓድ,Literal ,1
ሞትና ፍጥረት አንድ ቀን ነው,Idiom,0
ምርቅና ፍትፍት,Idiom,0
አለባበሰ,Idiom,0
ማን አውቆ ይመርጠዋል,Literal ,1
ልቡን አመገለው,Idiom,0
ሚና,Literal ,1
የሚዳቋ ብዛት ለውሻ ሰርግ ነው,Proverb,2
ትልቁ አዳማ ከነማ,Literal ,1
የመንፈስ ከፍታ,Literal ,1
ግልግልና ገንፎ ትኩሱን አያስገባም,Proverb,2
ወሬ ነጋሪ,Literal ,1
ግቢ ጉባኤያት ዛሬ,Literal ,1
አልኮስኩሶ በላ,Idiom,0
ተግተን ስለጠበቅን,Literal ,1
ነጋ ጠባ,Idiom,0
አንጀቴ ራሰ,Idiom,0
ሀብታም በከብቱ ድሀ በጉልበቱ,Proverb,2
ላፍ ወሰን የለውም,Idiom,0
ቀን ሲደርስ አምባ ይፈርስ,Proverb,2
ጉልበትህን,Literal ,1
የትምህርት ጊዜ,Literal ,1
ሀሞተ ቢስ,Idiom,0
ልቡ አረረ,Idiom,0
ፌንጣ ብትቆጣ አንድ እግሯን ታጣ,Proverb,2
ምዝገባ ማከናወን,Literal ,1
ልብ አፍርስ,Idiom,0
ሾለከ,Idiom,0
በማንኛውም መንገድ,Literal ,1
የሚፈርስ ከተማ ነጋሪት ቢመታ አይሰማ,Proverb,2
መንፈሰ ጠንካራ,Literal ,1
ማከናወን,Literal ,1
አመለ ቢስ,Idiom,0
አለቃችን መናገር አይወድም,Literal ,1
ወንጀል,Literal ,1
ኑሮ በዘዴ,Literal ,1
እርምጃህን አስተውል,Proverb,2
ለምሽት መብራት ለመከራ ጊዜ ብልሀት,Proverb,2
ታጥቦ ጭቃ,Proverb,2
የምናውቀው ቢክ እስኪብርቶ,Literal ,1
ወሬ ማዉጋት ይችላል,Literal ,1
በመጣራት ላይ,Literal ,1
ደጃቸውን አይዘጉ ሰውን ሌባ ይላሉ,Proverb,2
ሆዳም ቢሽከም የበላ ይመስለዋል,Proverb,2
አመለከተ,Idiom,0
ዝናብ አፍ,Idiom,0
ማጠቃለያ ፈተና,Literal ,1
አንቅሮ ተፋው,Idiom,0
ልብ አቁስል,Idiom,0
ከፍተኛው የተመዛኝ ቁጥር,Literal ,1
ልጅ ቢያኮርፍ ቁርሱ እራት ይሆናል,Proverb,2
አስወጣሁት,Idiom,0
መስገርት,Idiom,0
በሹመት ነበበ,Idiom,0
ቅልጥጥ ቅብጥጥ አለ,Idiom,0
ሴት አውል,Idiom,0
በንቃተ መሳተፍ ይጠበቅብናል,Literal ,1
የእህል ቤት,Idiom,0
መሰንቆ መታ,Literal ,1
ሎጥ ሎጥ አለ,Idiom,0
ቆቻ ዋለ,Idiom,0
ልበ ደንዳና,Idiom,0
አዉንታዊ ትርጉም,Literal ,1
ምከረው ምከረው እምቢ ካለ መከራ ይምከረው,Proverb,2
በረሃብ አንጀቱ የሚላወስ,Literal ,1
ላም አለኝ በሰማይ ወተቷንም አላይ,Proverb,2
የቆማጣ ፈትፋች,Idiom,0
ከጎጃም አልወጣም,Literal ,1
ፍሬውን መታው,Idiom,0
ነገርን ከስሩ ውሀን ከጥሩ,Proverb,2
ሞላጫ ሌባ,Idiom,0
የመሬት ስበት ያስፈልጋቸዋል,Literal ,1
ሆድ ሆዴን,Idiom,0
ለዋሂድ ክርስትናን,Literal ,1
አልታደጉኝም,Literal ,1
ሂድ አትበለው አንዲሄድ አድርገው,Proverb,2
አብዛኛውን ጊዜ,Literal ,1
የሰው እንቁላል,Idiom,0
ሹም ሽር,Idiom,0
ስጋዊ እርምጃ,Literal ,1
ልብ የለሽ,Idiom,0
ሰካራም ቤት አይሰራም,Proverb,2
ፊት ለፊት,Literal ,1
ምሽት ላይ,Literal ,1
ተልባ ቢንጫጫ በአንድ ሙቀጫ,Proverb,2
የሕዝብ ትራንስፖርት,Literal ,1
እወቅልኝ,Idiom,0
እሱ የከፈተውን ጉሮሮ ሳይዘጋው አያድርም,Proverb,2
እፍ ያለች,Idiom,0
ራሱን ጣለ,Idiom,0
ገድ በለኝ,Idiom,0
መሞት አይቀርም,Literal ,1
እንጥስ ቢሉ ቅንጥስ,Idiom,0
መልከ መልካም,Idiom,0
ውድቀት,Idiom,0
ደካማ ጎን,Literal ,1
መስጠት አይወድም,Literal ,1
ርባና ቢስ,Idiom,0
በሰራዊት በመታገዘ,Literal ,1
እንድዬ,Idiom,0
ጎጠኝነት,Literal ,1
አይን አወጣ,Idiom,0
አፋሽ አከንፋሽ,Idiom,0
ከሐሰተኛም መገረዝ ተጠበቁ,Literal ,1
አታቀርሽብኝ,Idiom,0
ከሞመት መሰንበት,Proverb,2
የማይመጣ,Literal ,1
የውሻ በትር አስያዘ,Idiom,0
የኋላ የኋላ,Idiom,0
ረመዳን ጾም መቼ ይጠናቀቃል,Literal ,1
ክፍታፍ,Idiom,0
አጥንቶ,Literal ,1
የወንድ አጭር ዝንጀሮ የሴት አጭር ወይዘሮ,Proverb,2
ከልኩ አለፈ,Idiom,0
በሴትና በውሀ የማይርስ የለም,Proverb,2
ዳይሬክቶሬት,Literal ,1
አይነሌባ,Idiom,0
ተፈታኞች,Literal ,1
በፈሊጥ መልኩ,Literal ,1
እንባ አድርቅ,Idiom,0
እንደሚደረግ ተገልጿል,Literal ,1
ብዙ የሚያደርጋቸው,Literal ,1
አንድ አይና ባፈር አይጫወትም,Proverb,2
ደሟ ፍልቅ አለ,Idiom,0
ናቶች ልጆቻቸውን ተሸክመው መግቢያ ያጡበት,Literal ,1
አፍረቱን ጣለ,Idiom,0
እቅድ ያውጡ,Literal ,1
ለብሰሽ ፍጅው,Idiom,0
አቅም,Literal ,1
ዞሮ ዞሮ መዝጊያው ጭራሮ,Proverb,2
እጀ ርጥብ,Idiom,0
ጥቆማዎች,Literal ,1
ውዳሴ ህንፃ,Literal ,1
የሱስንዮስን ልጅ,Literal ,1
ለመሆን መወሰን,Literal ,1
ሰው እንዳይሆን የለም,Idiom,0
የኢትዮጵያን ባህል ማስተዋወቅ ችለዋል,Literal ,1
ዉሻ ሆድ,Idiom,0
ሰአቱ ሞላ,Idiom,0
የወደደና የአበደ አንድ ነው,Proverb,2
እዝን,Idiom,0
ሆዱን አለበው,Idiom,0
ሀረግ መዘዘ,Idiom,0
የትም ፍጪው ዱቄቱን አምጪው,Proverb,2
ሰጥ ለጥ ብሎ ተገዛ,Idiom,0
በመስከረም ሊያብድ ያለ ክረምቱ ላይ ጨርቁን ይጥላል,Proverb,2
ክንፉን ጣለ,Idiom,0
ስጋየ,Idiom,0
በጉጉት እየጠበቀ ነው,Literal ,1
የሚወዱትን አቅፎ የሚጠሉትን ነቅፎ,Proverb,2
እሳት ለብሶ እሳት ጎርሶ መጣ,Idiom,0
ያልታደለ ቆዳ ሲላፋ ያድራል,Proverb,2
ጠርጥር በገንፎ ውስጥ እንዳለ ስንጥር,Proverb,2
አፈ ማር,Idiom,0
ዘመድ ከዘመዱ አህያ ካመዱ,Proverb,2
ዋቢ መፅሀፍት,Literal ,1
ቀርቶ ላይቀር,Idiom,0
ሲቻል,Literal ,1
ሰይጣን ይዞታል,Idiom,0
ቃሉን አጠፈ,Idiom,0
አደራ ከታች,Idiom,0
የምስራቅ ኢትዮጵያ አካባቢ,Literal ,1
በራብ አለንጋ ተገረፈ,Idiom,0
ውሀ ሲወስድ እያሳሳቀ ነው,Proverb,2
ጤናማ ግንኙነት,Literal ,1
አህል መብላይ ይወዳል,Literal ,1
ስራ ያጣ መነኩሴ ቆቡን ቀዶ ይሰፋል,Proverb,2
ቃል አልገባም,Literal ,1
የማይመስል ነገር ለሚስትህ አትንገር,Proverb,2
ብልጥ አይጥ ከባለቤት እኩል ስትበላ ትኖራለች,Proverb,2
ነጋዴ ወረቱን ዘላን ከብቱን ገበሬ ምርቱን,Proverb,2
ስማ በለው,Idiom,0
ዝንጀሮ የቂጧን መላጣ ሳታይ በባልንጀራዋ ትስቃለች,Proverb,2
ዳቦ,Literal ,1
ሰላም ሰፈነ ተብሎ,Literal ,1
ከግል ፍላጎት በላይ ነው,Literal ,1
ስራ መስራት ይችላል,Literal ,1
የኦሮሞ ጥያቄ ይመለሳል,Literal ,1
እጅ ሳመ,Idiom,0
ስራ አስኪያጅ,Literal ,1
መልካም አሁን,Literal ,1
ለመቆናጠጥ ካላቸው,Literal ,1
ጾምን,Literal ,1
ሙልጭ አድርጎ ሰደብ,Idiom,0
ምን አለብኝ,Idiom,0
ከዝሆን ጠብድሏል,Literal ,1
ኑሮ ኑሮ ከመሬት ዙሮ ዙሮ ከቤት,Proverb,2
ወርቅ አወጣ,Idiom,0
ትንኝም ለሆዱ ዝሆንም ለሆዱ ወደ ወንዝ ወረዱ,Proverb,2
መታወቂያ ምዝገባ  ተጀመረ,Literal ,1
ልነግራችሁ,Literal ,1
አፍ ያለው ያግባሽ ከብት ያለው,Proverb,2
መጎብኘቱ ተገለጸ,Literal ,1
ሸማ ለባሽ,Idiom,0
የሞተን አትርሳ የወደቀን አንሳ,Proverb,2
መሳተፍ እንዳለባቸው,Literal ,1
መግል ሰራ,Idiom,0
አልጠግብ ባይ ሲተፋ ያድራል,Proverb,2
ማመልከት ይቻላል,Literal ,1
ምጥ መጣ,Idiom,0
የባለጌ ባለሟል ቂጥ ገልቦ ያያል,Proverb,2
የሰዉን ችሎታ,Literal ,1
ከሞኝ ደጃፍ ሞፈር ይቆረጣል,Proverb,2
ጸጸት እያደር ይመሰረት,Proverb,2
የአበሻ ሌሊቶች,Literal ,1
በሰው ፊት ቀለለ,Idiom,0
እንዲዘልቅ አድርገህ ያዘው,Idiom,0
ሬሳ በዝምታው ይፈራል,Proverb,2
ከዚህ ሁሉ መንገድ,Literal ,1
ያገሩን ሰርዶ ባገሩ በሬ,Proverb,2
ቁብ የለሽ,Idiom,0
የቅጅ መብት,Literal ,1
ምደባ,Literal ,1
ፍርሃት የለባቸውም,Literal ,1
ቀንበር ሰበረ,Idiom,0
የፊት መለዋወጥ አላየሁም,Literal ,1
አዳር አይበለው,Idiom,0
ፊቱ ጠወለገ,Idiom,0
ድስት ግጣሙን አያጣም,Proverb,2
ሚዲያ እየመጣ ነው,Literal ,1
ትምህርት በልጅነት አበባ በጥቅምት,Proverb,2
የተናቀ ሰፈር በአህያ ይወረራል,Proverb,2
ሁለቱ ነፈሱ,Idiom,0
መልከ ጥፉ በስም ይደግፉ,Proverb,2
የገባችሁ አስረዱኝ,Literal ,1
ሁለት ጠጉር አወጣ,Idiom,0
ጀማሪ እረኛ ከብት አያስተኛ,Proverb,2
መጥፎ ዜናዎች,Literal ,1
አእምሮ,Literal ,1
ዘመደ ብዙ ጠላሽ ቀጭን ነው,Proverb,2
ጨዋታው ሞቀ,Idiom,0
አይን አወጣ,Idiom,0
አህያ እንኳን በወለደች ታርፋለች,Proverb,2
ካለመናገር ደጃዝማችነት ይቀራል,Proverb,2
ደም ቢያለቅሱ ድንጋይ ቢነክሱ,Proverb,2
እብድ አህል ገዝቼ ሚስቴን አሳበድኳት,Proverb,2
ተቃራኒ ጾታ,Literal ,1
አይጥ በበላ ዳዋ ተመታ,Idiom,0
ረገብ አደረገ,Literal ,1
ኑሮ ቀያሪ,Literal ,1
ሮኬት ሳይንስ,Literal ,1
አፍን ይበላዋል,Idiom,0
ልቡ ሸፈተ,Idiom,0
እጁ ጥብቅ ነው,Idiom,0
ጊዜ ያለፈበት,Proverb,2
አይነ ቁራኛ,Idiom,0
ዘመን የሰጠው,Idiom,0
ከረጢት መሳይ እቃ,Literal ,1
በማድረግ ላይ ይገኛል,Literal ,1
ሊጋፋ አይችልም,Literal ,1
ክፉ ባለእዳ,Idiom,0
ኮከበ ነጠላ,Idiom,0
ኩነኔ በምድር ነው,Idiom,0
ለአንበሳ አታበድር ካበደርክ አትጠይቅ,Proverb,2
ለሞኝ ሰኔ በጋው መስከረም ክረምቱ,Proverb,2
ላለፈው ክረምት ቤት አይሰራለትም,Proverb,2
ቤተ ሰሪ,Literal ,1
ወፍጮና ሴት መቼም አይሞላለት,Proverb,2
ይወዳት ነበር,Literal ,1
በአእምሮው ዘገነ,Idiom,0
ክፍለ ሀገር,Literal ,1
ባለሙያዎች,Literal ,1
ሀያል ሀገር,Literal ,1
አልደፈርም,Literal ,1
ሆዱ ተቆለፈ,Idiom,0
ማህበረሰብ ቅሬታ,Literal ,1
አፍ ዳገት አይፈራም,Proverb,2
ተምሳሌተ ብዙ,Literal ,1
ተላላሰ,Idiom,0
አንጡራ ሀብት,Idiom,0
አይኑ ደገደገ,Idiom,0
ኢየሱስ ክርስቶስ,Literal ,1
ኩነኔ ገባ,Idiom,0
የምታነበዉን ቀይር,Literal ,1
የምትፈልጊዉ ነገር,Literal ,1
ውሻ ምን አገባት እርሻ,Proverb,2
በሀገሪቱ በጥቅል,Literal ,1
ክፍል ሦስት,Literal ,1
አወቅሽ አወቅሽ ቢሏት መጽሀፍ አጠበች,Proverb,2
አእምሮው ላሽቋል,Idiom,0
ልጅ ከአባቱ ጉልበት ይከፈላል,Idiom,0
እጅ አላስገባም,Idiom,0
ሳል ይዞ ስርቆት ቂም ይዞ ፀሎት,Proverb,2
አዎ እንደሚሉ,Literal ,1
ዘጠኝ ጠጥቶ አስር የወደደ በሙሉ ተናደ,Proverb,2
ካልፈላ አይገነፍል ካልተጣደ አይበስል,Proverb,2
ማህበራዊ ግንኙነት,Literal ,1
ድንቄም ሰለጠነች,Idiom,0
ታይላንድ ተሻግረው,Literal ,1
ቀጣይ ሳምንት እሮብ ነው,Literal ,1
በመከባበር የኖረውን ህዝብ,Literal ,1
እግረ ነጭ,Idiom,0
የመጀመሪያው ወሰነ,Literal ,1
የሆነ አላማ,Literal ,1
ዘንግ ከተተከለ ልብ ተከፈለ,Proverb,2
ውሻ በሰፈሩ ጅብ ነው,Proverb,2
የማያድግ ጥጃ ከበሬ ፊት ይነጫል,Proverb,2
እንጀራውን ይጋግራል,Idiom,0
ጥዋ ተርታ,Idiom,0
አይኑ ቀላ,Idiom,0
ቁጥብ,Idiom,0
ምርጫ,Literal ,1
የመጣበትን ለቅሶ,Literal ,1
እራስ የሌለው,Idiom,0
መቀነትሽን አጥብቂ,Idiom,0
ሁን ያለው ይሆናል,Idiom,0
አይኑ ተሸነፈ,Idiom,0
ይቀለኛል,Idiom,0
ናላ ቢስ,Idiom,0
ወገቤን አለ,Idiom,0
አትክልት አልበላም አለ,Literal ,1
ምስጢር አወጣ,Idiom,0
ራሱን ቻለ,Idiom,0
ራዕይ,Literal ,1
ሁሉ እውነት እንዴት ይወራል,Literal ,1
ጥዶ ዘለል,Idiom,0
ዝምታ ራሱን የቻለ መልስ ነው,Proverb,2
የቡና ስባቱ መፋጀቱ,Proverb,2
ራስ ሳይጠና,Idiom,0
ጠላ ካሰከረው ወተት ያሰከረው,Proverb,2
እርሙን በላ,Idiom,0
የወገብ ቅማል,Idiom,0
አጥብቆ ጠያቂ የእናቱን መሞት ይረዳል,Proverb,2
ታላረፋ መከራ ነው ትርፉ,Proverb,2
ህግን ያልተከተለ ነው,Literal ,1
ሆድ ሆዴን አለኝ,Idiom,0
የሰው አይን ሆነበት,Idiom,0
ኑሮ በዘዴ ጾም በሁዳዴ,Proverb,2
አበበ ሄደ,Literal ,1
ለመገናኘት ያብቃን,Literal ,1
ልብ አውልቅ,Idiom,0
የሰው ሰው,Idiom,0
የሰው እጅ አየ,Idiom,0
ተጽዕኖ,Literal ,1
ወደ ገጠር,Literal ,1
አምላክን ወለደች,Literal ,1
አጉል መንፈራገጥ ለመላላጥ,Proverb,2
በሰራዊት የታገዘ,Literal ,1
በተለያየ ምክንያት,Literal ,1
እናት ፓርቲ,Literal ,1
ሊያባልግ ይችላል,Literal ,1
ይህ ሁሉ ጠባሳ ባንቺ የተነሳ,Proverb,2
ደም አፍይ,Idiom,0
ህሊና ቢስ,Idiom,0
ዘምቶ ያረጀ በልቶ ያፈጀ,Proverb,2
ቅስም ሰባሪ ነገር አይኖርም,Idiom,0
የተለየ ተሰጥኦ,Literal ,1
ተካሂደው ነበር,Literal ,1
ራሱን ቻለ,Idiom,0
ጊዜ ሲከዳ መሬቱ ያድጣል,Proverb,2
ነገሮችን አያወሳስቡ,Literal ,1
ቁና ቁና ተነፈሰ,Idiom,0
የነፋክክር ቤት ሳይዘጋ ያድራል,Proverb,2
ዛሬም ይቅርታ,Literal ,1
የማይመቱት ልጅ ሲቆጡት ያለቅሳል,Proverb,2
ሲጥ አደረገው,Idiom,0
ተወፈሩ ፈጣሪን አይፈሩ ሰውን አያፍሩ,Proverb,2
ሜክሲኮ,Literal ,1
በሽታ ተነሳ,Idiom,0
እድሉን መሞከር,Literal ,1
ውሀ ምን ያስጮኸዋል ድንጋይ,Proverb,2
ከመጽሐፍ ቅዱስ የወጣ,Literal ,1
የወንዝ ልጅ,Idiom,0
ዝም ባለ አፍ ዝምብ አይገባበትም,Proverb,2
ውሻ አይብላሽ ጥል,Idiom,0
ዘሩ የጣቴ ምድሩ ያባቴ,Proverb,2
ቀይ ሽንኩርት,Literal ,1
በእጁ ነፍስ አሳለፈ,Idiom,0
ምላሱን አሾለ,Idiom,0
የመጣሽበት መንገድ,Literal ,1
እድለኛ ነኝ,Literal ,1
ዘመን የሚወልደውን ንጉስ የሚፈርደውን የሚያውቅ የለም,Proverb,2
ጨረቃ ብትደምቅ አትሞቅ,Proverb,2
እንባህን እንዲጠርጉ,Literal ,1
ተከፈት ያለው ጉሮሮ ጦም አያድርም,Proverb,2
ሲስሟት ቀርቶ ሲስቧት,Proverb,2
ሲማማሩ ነበር,Literal ,1
ሚሊተሪው ቦታው ድረስ,Literal ,1
የሕግ የበላይነትን,Literal ,1
ተእጅህ አትጣ,Idiom,0
ሁለት ቁና ሰጥቼ አንድ ጥንቅል,Proverb,2
ለወሰኑ ሟች,Idiom,0
ታሳውቁን ዘንድ,Literal ,1
አንገቱን ረገጠው,Idiom,0
ትክክል,Literal ,1
ሰው አደረገው,Idiom,0
ሌባ ዝናብ,Idiom,0
እንዲቆጠቡ,Literal ,1
ሴት የላከው ሞት አይፈራም,Proverb,2
ሁለት ጉድጓድ ያላት አይጥ አትሞትም,Proverb,2
ድህነት ሰለጠነ,Idiom,0
መከራ ስጋ,Idiom,0
ቁጣየን ቀሙኝ,Idiom,0
ቸንቧ ቸንቧ አለ,Idiom,0
ጸሎት በጽሞና ነገር በደመና,Proverb,2
የፍልስፍናና ሃይማኖት መደባለቅ,Literal ,1
አውቀው በድፍረት ሳያውቁ በስህተት,Proverb,2
እብድ የያዘው መልክ አይበረክትም,Proverb,2
ዕቅድሽ,Literal ,1
አህል የቀመሰች አትመስልም,Idiom,0
ቢክ እስኪብርቶ,Literal ,1
ንጋትና ጥራት እያደር ይታያል,Proverb,2
ልብ አድርቅ,Idiom,0
የረጋ ወተት,Idiom,0
ምድር መታች,Idiom,0
አይን አዋጅ ሆነበት,Idiom,0
አንገተ ሰባራ,Idiom,0
